weight,height,age,sex,activity_level,bmr,tdee,bmi,bmi_category
300,64,80,F,7,1816,2587,51.4892578125,Obese>50
290,70,90,F,7,1816,2587,41.60612244897959,Obese>40
350,68,70,F,5,2156,2587,53.211505190311414,Obese>50
180,66,40,M,8,1669,2587,29.049586776859506,Overweight
210,70,80,M,8,1669,2587,30.12857142857143,Obese>30
340,74,80,F,5,2156,2587,43.648648648648646,Obese>40
220,64,70,M,8,1669,2587,37.7587890625,Obese>35
230,58,60,M,8,1669,2587,48.06480380499406,Obese>45
160,78,60,M,8,1669,2587,18.487836949375414,Underweight
190,60,30,M,8,1669,2587,37.102777777777774,Obese>35
330,80,90,F,5,2156,2587,36.2484375,Obese>35
170,72,50,M,8,1669,2587,23.053626543209877,Healthy
220,68,40,M,6,1882,2588,33.44723183391004,Obese>30
270,60,40,F,7,1816,2588,52.725,Obese>50
210,74,30,F,7,1816,2588,26.95945945945946,Overweight
240,78,90,M,6,1882,2588,27.731755424063117,Overweight
240,78,70,F,7,1816,2588,27.731755424063117,Overweight
200,80,60,M,6,1882,2588,21.96875,Healthy
200,80,40,F,7,1816,2588,21.96875,Healthy
260,66,50,F,7,1816,2588,41.960514233241504,Obese>40
260,66,70,M,6,1882,2588,41.960514233241504,Obese>40
230,62,30,M,6,1883,2588,42.06295525494277,Obese>40
250,72,60,F,7,1816,2588,33.90239197530864,Obese>30
320,74,80,M,4,2231,2588,41.08108108108108,Obese>40
220,68,20,F,7,1816,2588,33.44723183391004,Obese>30
210,74,50,M,6,1882,2588,26.95945945945946,Overweight
250,72,80,M,6,1882,2588,33.90239197530864,Obese>30
300,76,50,F,5,2156,2588,36.51315789473684,Obese>35
270,60,60,M,6,1882,2588,52.725,Obese>50
310,70,40,F,5,2156,2588,44.47551020408163,Obese>40
310,80,90,M,4,2231,2588,34.0515625,Obese>30
260,78,20,F,5,2157,2588,30.042735042735043,Obese>30
320,64,30,F,5,2156,2588,54.921875,Obese>50
130,74,20,M,8,1669,2588,16.68918918918919,Underweight
330,68,70,M,4,2231,2588,50.17084775086505,Obese>50
290,70,40,M,4,2232,2589,41.60612244897959,Obese>40
170,76,20,M,6,1883,2589,20.69078947368421,Healthy
300,64,30,M,4,2232,2589,51.4892578125,Obese>50
230,78,90,F,8,1671,2589,26.576265614727156,Overweight
280,76,50,M,4,2232,2589,34.078947368421055,Obese>30
240,78,20,M,4,2232,2589,27.731755424063117,Overweight
240,72,80,F,8,1671,2589,32.5462962962963,Obese>30
160,76,20,F,8,1671,2590,19.473684210526315,Healthy
280,74,80,F,6,1884,2590,35.945945945945944,Obese>35
290,68,70,F,6,1884,2590,44.089532871972324,Obese>40
350,76,80,F,4,2233,2590,42.598684210526315,Obese>40
290,78,80,M,5,2159,2590,33.50920447074293,Obese>30
190,80,60,F,8,1671,2590,20.8703125,Healthy
360,70,70,F,4,2233,2590,51.64897959183674,Obese>50
250,66,70,F,8,1671,2590,40.34664830119375,Obese>40
270,80,90,F,6,1884,2590,29.657812500000002,Overweight
260,60,60,F,8,1671,2590,50.77222222222222,Obese>50
210,68,40,F,8,1671,2590,31.926903114186853,Obese>30
200,74,50,F,8,1671,2590,25.675675675675674,Overweight
220,62,30,F,8,1671,2590,40.234131113423516,Obese>40
250,80,50,M,5,2159,2591,27.4609375,Overweight
240,74,90,M,7,1818,2591,30.81081081081081,Obese>30
300,72,70,M,5,2159,2591,40.682870370370374,Obese>40
300,62,60,F,6,1884,2591,54.86472424557752,Obese>50
260,74,40,M,5,2159,2591,33.37837837837838,Obese>30
310,78,50,F,4,2233,2591,35.82018408941486,Obese>35
250,68,80,M,7,1818,2591,38.00821799307958,Obese>35
200,78,20,F,6,1884,2591,23.10979618671926,Healthy
280,62,20,M,5,2159,2591,51.20707596253902,Obese>50
260,62,70,M,7,1819,2591,47.54942767950052,Obese>45
260,64,30,F,6,1884,2591,44.6240234375,Obese>40
330,66,30,F,4,2234,2591,53.25757575757576,Obese>50
310,66,60,M,5,2159,2591,50.02984389348026,Obese>50
270,80,20,F,4,2234,2591,29.657812500000002,Overweight
270,58,20,F,6,1884,2591,56.42390011890606,Obese>50
320,72,40,F,4,2233,2591,43.395061728395056,Obese>40
270,68,30,M,5,2159,2591,41.04887543252595,Obese>40
240,76,50,F,6,1884,2591,29.210526315789473,Overweight
250,70,40,F,6,1884,2591,35.86734693877551,Obese>35
210,70,50,M,7,1819,2592,30.12857142857143,Obese>30
230,58,30,M,7,1819,2592,48.06480380499406,Obese>45
200,76,60,M,7,1819,2592,24.342105263157897,Healthy
160,78,30,M,7,1819,2592,18.487836949375414,Underweight
220,64,40,M,7,1819,2592,37.7587890625,Obese>35
170,72,20,M,7,1819,2592,23.053626543209877,Healthy
310,64,20,F,5,2161,2593,53.20556640625,Obese>50
320,80,80,F,5,2160,2593,35.15,Obese>35
360,66,90,M,4,2236,2593,58.09917355371901,Obese>50
290,76,40,F,5,2161,2593,35.296052631578945,Obese>35
340,68,60,F,5,2161,2593,51.69117647058824,Obese>50
330,74,70,F,5,2161,2593,42.36486486486486,Obese>40
300,70,30,F,5,2161,2593,43.04081632653061,Obese>40
280,70,80,F,7,1820,2594,40.17142857142857,Obese>40
260,60,50,M,6,1887,2594,50.77222222222222,Obese>50
250,66,60,M,6,1887,2594,40.34664830119375,Obese>40
200,70,70,M,8,1673,2594,28.693877551020407,Overweight
310,74,70,M,4,2236,2594,39.7972972972973,Obese>35
270,76,40,M,4,2236,2594,32.86184210526316,Obese>30
160,72,40,M,8,1674,2594,21.697530864197528,Healthy
230,78,60,F,7,1821,2594,26.576265614727156,Overweight
230,78,80,M,6,1887,2594,26.576265614727156,Overweight
220,58,50,M,8,1674,2594,45.975029726516055,Obese>45
170,66,30,M,8,1674,2594,27.435720844811755,Overweight
190,80,50,M,6,1887,2594,20.8703125,Healthy
270,76,90,F,7,1820,2594,32.86184210526316,Obese>30
290,64,90,M,6,1886,2594,49.77294921875,Obese>45
250,62,90,M,8,1673,2594,45.72060353798126,Obese>45
210,64,60,M,8,1674,2594,36.04248046875,Obese>35
290,64,20,M,4,2236,2594,49.77294921875,Obese>45
240,72,50,F,7,1821,2594,32.5462962962963,Obese>30
280,70,30,M,4,2236,2594,40.17142857142857,Obese>40
190,76,80,M,8,1673,2594,23.125,Healthy
240,72,70,M,6,1887,2594,32.5462962962963,Obese>30
150,78,50,M,8,1674,2594,17.33234714003945,Underweight
290,64,70,F,7,1820,2594,49.77294921875,Obese>45
320,68,60,M,4,2236,2594,48.650519031141876,Obese>45
300,80,80,M,4,2236,2594,32.953125,Obese>30
180,60,20,M,8,1674,2595,35.15,Obese>35
210,68,30,M,6,1887,2595,31.926903114186853,Obese>30
250,66,40,F,7,1821,2595,40.34664830119375,Obese>40
200,74,20,F,7,1821,2595,25.675675675675674,Overweight
200,74,40,M,6,1887,2595,25.675675675675674,Overweight
260,60,30,F,7,1821,2595,50.77222222222222,Obese>50
220,62,20,M,6,1887,2595,40.234131113423516,Obese>40
190,80,30,F,7,1821,2595,20.8703125,Healthy
320,66,20,F,4,2238,2596,51.643709825528006,Obese>50
280,64,90,F,8,1675,2596,48.056640625,Obese>45
340,64,80,M,5,2163,2596,58.3544921875,Obese>50
300,66,50,M,5,2164,2596,48.41597796143251,Obese>45
220,78,80,F,8,1675,2596,25.42077580539119,Overweight
350,70,60,F,4,2238,2596,50.21428571428571,Obese>50
280,78,70,M,5,2163,2596,32.35371466140697,Obese>30
340,76,70,F,4,2238,2596,41.38157894736842,Obese>40
300,78,40,F,4,2238,2596,34.6646942800789,Obese>30
250,74,30,M,5,2164,2596,32.09459459459459,Obese>30
290,72,60,M,5,2163,2596,39.326774691358025,Obese>35
310,72,30,F,4,2238,2596,42.038966049382715,Obese>40
330,70,90,M,5,2163,2596,47.344897959183676,Obese>45
390,68,90,F,4,2238,2596,59.292820069204154,Obese>50
260,80,80,F,6,1888,2596,28.559375,Overweight
320,66,90,F,6,1888,2596,51.643709825528006,Obese>50
240,80,40,M,5,2164,2596,26.3625,Overweight
210,62,20,F,8,1676,2597,38.40530697190427,Obese>35
190,74,40,F,8,1676,2597,24.39189189189189,Healthy
180,80,50,F,8,1675,2597,19.771875,Healthy
230,76,40,F,6,1889,2597,27.99342105263158,Overweight
270,74,70,F,6,1888,2597,34.66216216216216,Obese>30
230,72,70,F,8,1675,2597,31.190200617283953,Obese>30
290,62,50,F,6,1889,2597,53.03590010405828,Obese>50
200,68,30,F,8,1676,2597,30.406574394463664,Obese>30
240,66,60,F,8,1675,2597,38.73278236914601,Obese>35
260,68,20,M,5,2164,2597,39.52854671280277,Obese>35
240,70,30,F,6,1889,2597,34.432653061224485,Obese>30
280,68,60,F,6,1889,2597,42.569204152249135,Obese>40
250,64,20,F,6,1889,2597,42.90771484375,Obese>40
250,60,50,F,8,1675,2597,48.81944444444445,Obese>45
360,72,90,F,5,2165,2598,48.81944444444445,Obese>45
250,62,60,M,7,1823,2598,45.72060353798126,Obese>45
320,74,60,F,5,2165,2598,41.08108108108108,Obese>40
310,80,70,F,5,2165,2598,34.0515625,Obese>30
220,80,90,M,7,1823,2598,24.165625000000002,Healthy
290,60,90,M,7,1823,2598,56.63055555555556,Obese>50
240,68,70,M,7,1823,2598,36.4878892733564,Obese>35
370,66,80,F,5,2165,2598,59.71303948576676,Obese>50
200,70,40,M,7,1823,2598,28.693877551020407,Overweight
230,74,80,M,7,1823,2598,29.527027027027028,Overweight
190,76,50,M,7,1823,2598,23.125,Healthy
330,68,50,F,5,2165,2598,50.17084775086505,Obese>50
350,66,80,M,4,2240,2599,56.485307621671254,Obese>50
300,74,60,M,4,2241,2599,38.513513513513516,Obese>35
220,58,20,M,7,1824,2599,45.975029726516055,Obese>45
280,76,30,F,5,2166,2599,34.078947368421055,Obese>30
210,64,30,M,7,1824,2599,36.04248046875,Obese>35
310,68,50,M,4,2241,2599,47.13019031141869,Obese>45
340,72,90,M,4,2240,2599,46.10725308641975,Obese>45
290,80,70,M,4,2240,2599,31.8546875,Obese>30
320,62,40,M,4,2241,2599,58.522372528616025,Obese>50
260,76,30,M,4,2241,2599,31.644736842105264,Obese>30
290,70,20,F,5,2166,2599,41.60612244897959,Obese>40
150,78,20,M,7,1824,2599,17.33234714003945,Underweight
220,78,70,M,6,1891,2600,25.42077580539119,Overweight
230,72,60,M,6,1891,2600,31.190200617283953,Obese>30
270,70,90,M,6,1891,2600,38.73673469387755,Obese>35
260,76,80,F,7,1825,2600,31.644736842105264,Obese>30
320,62,90,F,7,1825,2600,58.522372528616025,Obese>50
280,64,80,M,6,1891,2600,48.056640625,Obese>45
270,70,20,M,4,2241,2600,38.73673469387755,Obese>35
370,74,90,F,4,2242,2601,47.5,Obese>45
240,66,50,M,6,1891,2601,38.73278236914601,Obese>35
210,58,40,M,8,1678,2601,43.88525564803805,Obese>40
340,70,50,F,4,2242,2601,48.779591836734696,Obese>45
320,70,80,M,5,2168,2601,45.910204081632656,Obese>45
190,74,30,M,6,1892,2601,24.39189189189189,Healthy
270,70,70,F,7,1825,2601,38.73673469387755,Obese>35
330,64,70,M,5,2168,2601,56.63818359375,Obese>50
230,68,90,M,8,1678,2601,34.96756055363322,Obese>30
330,76,60,F,4,2242,2601,40.16447368421053,Obese>40
180,80,20,F,7,1825,2601,19.771875,Healthy
290,78,30,F,4,2243,2601,33.50920447074293,Obese>30
190,70,60,M,8,1678,2601,27.259183673469387,Overweight
180,80,40,M,6,1891,2601,19.771875,Healthy
230,72,40,F,7,1825,2601,31.190200617283953,Obese>30
310,76,90,M,5,2168,2601,37.73026315789474,Obese>35
200,64,50,M,8,1678,2601,34.326171875,Obese>30
200,68,20,M,6,1892,2601,30.406574394463664,Obese>30
250,60,20,F,7,1825,2601,48.81944444444445,Obese>45
280,64,60,F,7,1825,2601,48.056640625,Obese>45
140,78,40,M,8,1678,2601,16.176857330703484,Underweight
180,76,70,M,8,1678,2601,21.907894736842106,Healthy
240,66,30,F,7,1825,2601,38.73278236914601,Obese>35
240,62,80,M,8,1678,2601,43.89177939646202,Obese>40
250,60,40,M,6,1891,2601,48.81944444444445,Obese>45
380,68,80,F,4,2242,2601,57.772491349480966,Obese>50
220,78,50,F,7,1825,2601,25.42077580539119,Overweight
280,72,50,M,5,2168,2602,37.97067901234568,Obese>35
230,80,30,M,5,2168,2602,25.264062499999998,Overweight
300,60,30,M,5,2168,2602,58.58333333333333,Obese>50
270,78,60,M,5,2168,2602,31.198224852071004,Obese>30
160,66,20,M,8,1678,2602,25.821854912764003,Overweight
290,66,40,M,5,2168,2602,46.80211202938475,Obese>45
150,72,30,M,8,1678,2602,20.341435185185187,Healthy
300,72,20,F,4,2243,2602,40.682870370370374,Obese>40
240,74,20,M,5,2168,2602,30.81081081081081,Obese>30
260,74,60,F,6,1893,2603,33.37837837837838,Obese>30
280,62,40,F,6,1893,2603,51.20707596253902,Obese>50
300,72,90,F,6,1893,2603,40.682870370370374,Obese>40
260,70,90,F,8,1680,2603,37.30204081632653,Obese>35
340,78,90,F,5,2169,2603,39.28665351742275,Obese>35
270,68,50,F,6,1893,2603,41.04887543252595,Obese>40
220,76,30,F,6,1893,2603,26.77631578947368,Overweight
310,66,80,F,6,1893,2603,50.02984389348026,Obese>50
350,72,80,F,5,2170,2603,47.463348765432094,Obese>45
250,80,70,F,6,1893,2603,27.4609375,Overweight
310,74,50,F,5,2170,2604,39.7972972972973,Obese>35
360,66,70,F,5,2170,2604,58.09917355371901,Obese>50
240,60,40,F,8,1680,2604,46.86666666666667,Obese>45
210,78,70,F,8,1680,2604,24.26528599605523,Healthy
320,78,90,M,4,2245,2604,36.97567389875083,Obese>35
280,80,60,M,4,2245,2604,30.756249999999998,Obese>30
280,60,80,M,7,1828,2604,54.67777777777778,Obese>50
320,68,40,F,5,2170,2604,48.650519031141876,Obese>45
170,80,40,F,8,1680,2604,18.6734375,Healthy
210,80,80,M,7,1828,2604,23.0671875,Healthy
280,58,70,F,8,1680,2604,58.51367419738407,Obese>50
340,66,70,M,4,2245,2604,54.87144168962351,Obese>50
270,64,80,F,8,1680,2604,46.34033203125,Obese>45
300,80,60,F,5,2170,2604,32.953125,Obese>30
230,70,20,F,6,1894,2604,32.99795918367347,Obese>30
230,66,50,F,8,1680,2604,37.11891643709825,Obese>35
270,76,20,F,5,2170,2604,32.86184210526316,Obese>30
270,66,90,M,7,1827,2604,43.574380165289256,Obese>40
220,72,60,F,8,1680,2604,29.834104938271604,Overweight
220,74,70,M,7,1828,2604,28.243243243243246,Overweight
290,74,50,M,4,2245,2604,37.229729729729726,Obese>35
330,72,80,M,4,2245,2604,44.75115740740741,Obese>40
180,74,30,F,8,1680,2604,23.10810810810811,Healthy
190,68,20,F,8,1680,2605,28.886245674740483,Overweight
190,70,30,M,7,1828,2605,27.259183673469387,Overweight
230,68,60,M,7,1828,2605,34.96756055363322,Obese>30
240,62,50,M,7,1828,2605,43.89177939646202,Obese>40
300,68,40,M,4,2245,2605,45.6098615916955,Obese>45
310,62,30,M,4,2245,2605,56.693548387096776,Obese>50
180,76,40,M,7,1828,2605,21.907894736842106,Healthy
250,76,20,M,4,2245,2605,30.42763157894737,Obese>30
200,64,20,M,7,1828,2605,34.326171875,Obese>30
260,70,80,M,6,1896,2606,37.30204081632653,Obese>35
350,80,90,F,4,2247,2606,38.4453125,Obese>35
250,76,90,M,6,1895,2606,30.42763157894737,Obese>30
360,74,80,F,4,2247,2606,46.21621621621622,Obese>45
370,68,70,F,4,2247,2606,56.25216262975779,Obese>50
280,78,20,F,4,2247,2607,32.35371466140697,Obese>30
270,64,70,M,6,1896,2607,46.34033203125,Obese>45
270,64,50,F,7,1830,2607,46.34033203125,Obese>45
220,80,20,M,5,2173,2607,24.165625000000002,Healthy
300,68,90,F,7,1829,2607,45.6098615916955,Obese>45
280,66,30,M,5,2173,2607,45.188246097337014,Obese>45
280,58,60,M,6,1896,2607,58.51367419738407,Obese>50
170,80,30,M,6,1896,2607,18.6734375,Healthy
240,60,30,M,6,1896,2607,46.86666666666667,Obese>45
310,62,80,F,7,1829,2607,56.693548387096776,Obese>50
320,64,60,M,5,2172,2607,54.921875,Obese>50
180,74,20,M,6,1896,2607,23.10810810810811,Healthy
320,76,50,F,4,2247,2607,38.94736842105263,Obese>35
340,64,30,F,4,2247,2607,58.3544921875,Obese>50
280,58,40,F,7,1830,2607,58.51367419738407,Obese>50
210,78,60,M,6,1896,2607,24.26528599605523,Healthy
220,72,50,M,6,1896,2607,29.834104938271604,Overweight
230,66,40,M,6,1896,2607,37.11891643709825,Obese>35
260,70,60,F,7,1830,2607,37.30204081632653,Obese>35
210,78,40,F,7,1830,2607,24.26528599605523,Healthy
260,78,50,M,5,2173,2607,30.042735042735043,Obese>30
330,70,40,F,4,2247,2607,47.344897959183676,Obese>45
250,76,70,F,7,1829,2607,30.42763157894737,Obese>30
310,70,70,M,5,2172,2607,44.47551020408163,Obese>40
270,72,40,M,5,2173,2607,36.614583333333336,Obese>35
300,76,80,M,5,2172,2607,36.51315789473684,Obese>35
210,74,90,M,8,1682,2608,26.95945945945946,Overweight
170,76,60,M,8,1683,2608,20.69078947368421,Healthy
180,70,50,M,8,1683,2608,25.82448979591837,Overweight
290,60,20,M,5,2173,2608,56.63055555555556,Obese>50
230,66,20,F,7,1830,2608,37.11891643709825,Obese>35
230,62,70,M,8,1683,2608,42.06295525494277,Obese>40
220,68,80,M,8,1682,2608,33.44723183391004,Obese>30
220,72,30,F,7,1830,2608,29.834104938271604,Overweight
190,64,40,M,8,1683,2608,32.60986328125,Obese>30
140,72,20,M,8,1683,2609,18.98533950617284,Healthy
130,78,30,M,8,1683,2609,15.021367521367521,Underweight
290,72,80,F,6,1897,2609,39.326774691358025,Obese>35
200,58,30,M,8,1683,2609,41.795481569560046,Obese>40
340,72,70,F,5,2174,2609,46.10725308641975,Obese>45
300,66,70,F,6,1898,2609,48.41597796143251,Obese>45
240,80,60,F,6,1898,2609,26.3625,Overweight
290,80,50,F,5,2174,2609,31.8546875,Obese>30
350,66,60,F,5,2174,2609,56.485307621671254,Obese>50
250,74,50,F,6,1898,2609,32.09459459459459,Obese>30
320,72,70,M,4,2249,2609,43.395061728395056,Obese>40
310,78,80,M,4,2249,2609,35.82018408941486,Obese>35
330,78,80,F,5,2174,2609,38.13116370808678,Obese>35
280,78,90,F,6,1897,2609,32.35371466140697,Obese>30
300,74,40,F,5,2175,2609,38.513513513513516,Obese>35
280,74,40,M,4,2250,2610,35.945945945945944,Obese>35
300,62,20,M,4,2250,2610,54.86472424557752,Obese>50
270,62,30,F,6,1898,2610,49.378251821019774,Obese>45
290,68,30,M,4,2250,2610,44.089532871972324,Obese>40
310,68,30,F,5,2175,2610,47.13019031141869,Obese>45
320,62,20,F,5,2175,2610,58.522372528616025,Obese>50
330,66,60,M,4,2250,2610,53.25757575757576,Obese>50
240,76,90,F,8,1684,2610,29.210526315789473,Overweight
210,76,20,F,6,1898,2610,25.559210526315788,Overweight
260,68,40,F,6,1898,2610,39.52854671280277,Obese>35
270,80,50,M,4,2250,2610,29.657812500000002,Overweight
260,66,80,M,7,1832,2611,41.960514233241504,Obese>40
200,78,60,F,8,1684,2611,23.10979618671926,Healthy
230,60,30,F,8,1685,2611,44.913888888888884,Obese>40
210,72,50,F,8,1685,2611,28.47800925925926,Overweight
200,80,70,M,7,1832,2611,21.96875,Healthy
220,68,50,M,7,1832,2611,33.44723183391004,Obese>30
250,72,90,M,7,1832,2611,33.90239197530864,Obese>30
260,64,70,F,8,1684,2611,44.6240234375,Obese>40
270,58,60,F,8,1684,2611,56.42390011890606,Obese>50
210,74,60,M,7,1832,2611,26.95945945945946,Overweight
270,60,70,M,7,1832,2611,52.725,Obese>50
220,66,40,F,8,1685,2611,35.505050505050505,Obese>35
170,76,30,M,7,1833,2611,20.69078947368421,Healthy
230,62,40,M,7,1833,2611,42.06295525494277,Obese>40
250,70,80,F,8,1684,2611,35.86734693877551,Obese>35
160,80,30,F,8,1685,2611,17.575,Underweight
340,80,80,F,4,2251,2611,37.346875,Obese>35
310,76,40,F,4,2252,2612,37.73026315789474,Obese>35
330,64,20,F,4,2252,2612,56.63818359375,Obese>50
300,70,60,M,5,2177,2612,43.04081632653061,Obese>40
180,70,20,M,7,1833,2612,25.82448979591837,Overweight
350,74,70,F,4,2251,2612,44.932432432432435,Obese>40
320,70,30,F,4,2252,2612,45.910204081632656,Obese>45
170,74,20,F,8,1685,2612,21.824324324324323,Healthy
360,68,60,F,4,2251,2612,54.7318339100346,Obese>50
290,76,70,M,5,2177,2612,35.296052631578945,Obese>35
340,68,90,M,5,2177,2612,51.69117647058824,Obese>50
220,66,30,M,6,1901,2613,35.505050505050505,Obese>35
260,64,60,M,6,1900,2613,44.6240234375,Obese>40
280,74,90,F,7,1834,2613,35.945945945945944,Obese>35
310,64,50,M,5,2177,2613,53.20556640625,Obese>50
270,58,50,M,6,1900,2613,56.42390011890606,Obese>50
300,62,70,F,7,1834,2613,54.86472424557752,Obese>50
300,62,90,M,6,1900,2613,54.86472424557752,Obese>50
210,72,40,M,6,1901,2613,28.47800925925926,Overweight
290,68,80,F,7,1834,2613,44.089532871972324,Obese>40
200,78,50,M,6,1900,2613,23.10979618671926,Healthy
250,78,40,M,5,2177,2613,28.887245233399078,Overweight
260,72,30,M,5,2177,2613,35.25848765432099,Obese>35
270,66,20,M,5,2177,2613,43.574380165289256,Obese>40
250,70,70,M,6,1900,2613,35.86734693877551,Obese>35
240,76,80,M,6,1900,2613,29.210526315789473,Overweight
270,58,30,F,7,1834,2614,56.42390011890606,Obese>50
320,78,70,F,5,2179,2614,36.97567389875083,Obese>35
240,76,60,F,7,1834,2614,29.210526315789473,Overweight
210,72,20,F,7,1835,2614,28.47800925925926,Overweight
350,70,90,M,4,2254,2614,50.21428571428571,Obese>50
230,60,20,M,6,1901,2614,44.913888888888884,Obese>40
250,70,50,F,7,1834,2614,35.86734693877551,Obese>35
200,78,30,F,7,1834,2614,23.10979618671926,Healthy
160,80,20,M,6,1901,2614,17.575,Underweight
370,70,90,F,5,2179,2614,53.083673469387755,Obese>50
260,64,40,F,7,1834,2614,44.6240234375,Obese>40
260,60,90,M,8,1687,2615,50.77222222222222,Obese>50
200,74,80,M,8,1687,2615,25.675675675675674,Overweight
330,72,60,F,5,2179,2615,44.75115740740741,Obese>40
300,68,20,F,5,2179,2615,45.6098615916955,Obese>45
260,80,40,M,4,2254,2615,28.559375,Overweight
280,80,40,F,5,2179,2615,30.756249999999998,Obese>30
170,70,40,M,8,1687,2615,24.389795918367348,Healthy
310,72,60,M,4,2254,2615,42.038966049382715,Obese>40
160,76,50,M,8,1687,2615,19.473684210526315,Healthy
280,72,70,F,6,1902,2615,37.97067901234568,Obese>35
270,74,30,M,4,2254,2615,34.66216216216216,Obese>30
220,62,60,M,8,1687,2615,40.234131113423516,Obese>40
290,74,30,F,5,2179,2615,37.229729729729726,Obese>35
290,66,60,F,6,1902,2615,46.80211202938475,Obese>45
320,66,50,M,4,2254,2615,51.643709825528006,Obese>50
280,68,20,M,4,2255,2615,42.569204152249135,Obese>40
340,66,50,F,5,2179,2615,54.87144168962351,Obese>50
210,68,70,M,8,1687,2615,31.926903114186853,Obese>30
300,78,70,M,4,2254,2615,34.6646942800789,Obese>30
270,78,80,F,6,1902,2615,31.198224852071004,Obese>30
330,64,90,F,6,1902,2615,56.63818359375,Obese>50
190,80,90,M,8,1687,2615,20.8703125,Healthy
230,80,50,F,6,1902,2616,25.264062499999998,Overweight
300,60,50,F,6,1902,2616,58.58333333333333,Obese>50
250,68,30,F,6,1902,2616,38.00821799307958,Obese>35
190,58,20,M,8,1688,2616,39.705707491082045,Obese>35
260,62,20,F,6,1903,2616,47.54942767950052,Obese>45
180,64,30,M,8,1687,2616,30.8935546875,Obese>30
240,74,40,F,6,1902,2616,30.81081081081081,Obese>30
290,62,90,F,8,1689,2617,53.03590010405828,Obese>50
380,72,90,F,4,2256,2617,51.53163580246914,Obese>50
330,80,70,F,4,2256,2617,36.2484375,Obese>35
230,78,90,M,7,1837,2617,26.576265614727156,Overweight
320,74,90,M,5,2181,2617,41.08108108108108,Obese>40
240,72,80,M,7,1837,2617,32.5462962962963,Obese>30
340,74,60,F,4,2256,2617,43.648648648648646,Obese>40
300,76,30,F,4,2256,2617,36.51315789473684,Obese>35
310,70,20,F,4,2256,2617,44.47551020408163,Obese>40
350,68,50,F,4,2256,2617,53.211505190311414,Obese>50
190,80,60,M,7,1837,2617,20.8703125,Healthy
260,60,60,M,7,1837,2617,50.77222222222222,Obese>50
250,66,70,M,7,1837,2617,40.34664830119375,Obese>40
260,58,50,F,8,1689,2618,54.33412604042807,Obese>50
280,76,60,M,5,2182,2618,34.078947368421055,Obese>30
220,62,30,M,7,1837,2618,40.234131113423516,Obese>40
210,68,40,M,7,1837,2618,31.926903114186853,Obese>30
300,64,40,M,5,2182,2618,51.4892578125,Obese>50
240,70,70,F,8,1689,2618,34.432653061224485,Obese>30
230,76,80,F,8,1689,2618,27.99342105263158,Overweight
210,66,30,F,8,1689,2618,33.891184573002754,Obese>30
160,76,20,M,7,1837,2618,19.473684210526315,Healthy
200,72,40,F,8,1689,2618,27.12191358024691,Overweight
330,68,80,M,5,2181,2618,50.17084775086505,Obese>50
250,72,20,M,5,2182,2618,33.90239197530864,Obese>30
200,74,50,M,7,1837,2618,25.675675675675674,Overweight
240,78,30,M,5,2182,2618,27.731755424063117,Overweight
190,78,50,F,8,1689,2618,21.9543063773833,Healthy
250,64,60,F,8,1689,2618,42.90771484375,Obese>40
290,70,50,M,5,2182,2618,41.60612244897959,Obese>40
240,70,60,M,6,1905,2619,34.432653061224485,Obese>30
150,80,20,F,8,1689,2619,16.4765625,Underweight
250,64,50,M,6,1905,2619,42.90771484375,Obese>40
290,62,80,M,6,1905,2619,53.03590010405828,Obese>50
190,78,40,M,6,1905,2619,21.9543063773833,Healthy
220,60,20,F,8,1689,2619,42.96111111111111,Obese>40
260,58,40,M,6,1905,2619,54.33412604042807,Obese>50
280,68,90,M,6,1905,2619,42.569204152249135,Obese>40
230,76,70,M,6,1905,2619,27.99342105263158,Overweight
260,80,90,F,7,1838,2620,28.559375,Overweight
250,80,30,M,4,2259,2620,27.4609375,Overweight
330,76,90,M,4,2258,2620,40.16447368421053,Obese>40
270,80,30,F,5,2184,2620,29.657812500000002,Overweight
340,70,80,M,4,2258,2620,48.779591836734696,Obese>45
230,76,50,F,7,1839,2620,27.99342105263158,Overweight
270,74,80,F,7,1838,2620,34.66216216216216,Obese>30
280,68,70,F,7,1839,2620,42.569204152249135,Obese>40
290,78,60,M,4,2259,2620,33.50920447074293,Obese>30
290,62,60,F,7,1839,2620,53.03590010405828,Obese>50
350,76,90,F,5,2183,2620,42.598684210526315,Obese>40
300,72,50,M,4,2259,2620,40.682870370370374,Obese>40
210,66,20,M,6,1905,2620,33.891184573002754,Obese>30
310,78,60,F,5,2183,2620,35.82018408941486,Obese>35
310,66,40,M,4,2259,2620,50.02984389348026,Obese>50
200,72,30,M,6,1905,2620,27.12191358024691,Overweight
360,70,80,F,5,2183,2620,51.64897959183674,Obese>50
320,72,50,F,5,2183,2620,43.395061728395056,Obese>40
240,70,40,F,7,1839,2620,34.432653061224485,Obese>30
330,66,40,F,5,2184,2620,53.25757575757576,Obese>50
250,64,30,F,7,1839,2621,42.90771484375,Obese>40
260,74,20,M,4,2259,2621,33.37837837837838,Obese>30
310,70,90,F,6,1906,2621,44.47551020408163,Obese>40
280,74,20,F,5,2184,2621,35.945945945945944,Obese>35
260,58,20,F,7,1839,2621,54.33412604042807,Obese>50
320,64,80,F,6,1906,2621,54.921875,Obese>50
190,78,20,F,7,1839,2621,21.9543063773833,Healthy
270,72,60,F,6,1907,2622,36.614583333333336,Obese>35
